Geo Point;Geo Shape;gares_id;nom_long;nom;nom_sous;nom_sur;id_ref_lda;nom_lda;id_ref_zdl;nom_zdl;num_mod;mode;fer;train;rer;metro;tramway;navette;val;terfer;tertrain;terrer;termetro;tertram;ternavette;terval;idrefliga;idrefligc;ligne;indice_lig;res_com;exploitant;idf;principal;x;y;picto ligne;nom_iv
48.76822177944976,2.3680415206709906;"{""coordinates"": [2.368041520670991, 48.76822177944976], ""type"": ""Point""}";1146.0;Bretagne;Bretagne;;;69888.0;Bretagne;47694.0;Bretagne;0.0;TRAM;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A02134;C01774;TRAM 7;7;TRAM 7;RATP;1.0;0.0;653552.690200001;6852199.324700002;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/60158a0802e6af6fdd9f1071fa876cf0;Bretagne
48.75957353434082,2.3663980000432177;"{""coordinates"": [2.366398000043218, 48.75957353434082], ""type"": ""Point""}";1148.0;Porte de Thiais;Porte de Thiais;Marché International;;73753.0;Porte de Thiais (Marché international);47421.0;Porte de Thiais;0.0;TRAM;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A02134;C01774;TRAM 7;7;TRAM 7;RATP;1.0;0.0;653424.1827000007;6851238.760899998;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/60158a0802e6af6fdd9f1071fa876cf0;Porte de Thiais
48.7526743508519,2.3553609890764204;"{""coordinates"": [2.35536098907642, 48.7526743508519], ""type"": ""Point""}";1151.0;Porte de Rungis;Porte de Rungis;;;69721.0;Porte de Rungis;58785.0;Porte de Rungis;0.0;TRAM;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A02134;C01774;TRAM 7;7;TRAM 7;RATP;1.0;0.0;652606.6121999994;6850478.2667;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/60158a0802e6af6fdd9f1071fa876cf0;Porte de Rungis
48.783539331844146,2.225280295281189;"{""coordinates"": [2.225280295281189, 48.783539331844146], ""type"": ""Point""}";1171.0;Meudon-la-Forêt;Meudon-la-Forêt;;;69466.0;Meudon-la-Forêt;42830.0;Meudon-la-Forêt;0.0;TRAM;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A02149;C01794;TRAM 6;6;TRAM 6;RATP;1.0;0.0;643077.1252999976;6853995.816;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/7e2c2678c2250f7f2e96088e2529d697;Meudon-la-Forêt
48.898325557521325,2.3518295501287074;"{""coordinates"": [2.351829550128707, 48.898325557521325], ""type"": ""Point""}";1208.0;Diane Arbus;Diane Arbus;Porte des Poissoniers;;72061.0;Diane Arbus - Porte des Poissonniers;45537.0;Diane Arbus (Porte des Poissonniers);0.0;TRAM;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01757;C01679;TRAM 3b;3B;TRAM 3b;RATP;1.0;0.0;652479.9277999997;6866675.0878;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/39d54fc2c94b449e0465945c28663987;Diane Arbus
48.89783238416883,2.338026740232628;"{""coordinates"": [2.338026740232628, 48.89783238416883], ""type"": ""Point""}";1210.0;Angélique Compoint;Angélique Compoint;Porte de Montmartre;;72081.0;Angélique Compoint - Porte de Montmartre;45531.0;Angélique Compoint - Porte de Montmartre;0.0;TRAM;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01757;C01679;TRAM 3b;3B;TRAM 3b;RATP;1.0;0.0;651467.5500999987;6866628.644299999;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/39d54fc2c94b449e0465945c28663987;Angélique Compoint
48.906628324924526,2.524048525746325;"{""coordinates"": [2.524048525746325, 48.906628324924526], ""type"": ""Point""}";1217.0;République Marx Dormoy;République Marx Dormoy;;;73354.0;République - Marx Dormoy;44626.0;République - Marx Dormoy;0.0;TRAM;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01761;C01843;TRAM 4;4;TRAM 4;SNCF;1.0;0.0;665111.4017999992;6867508.462099999;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/7906e64f9ef97531ad26719b8713713e;République Marx Dormoy
48.88900764858621,2.395681074711603;"{""coordinates"": [2.395681074711603, 48.88900764858621], ""type"": ""Point""}";1116.0;Porte de Pantin;Porte de Pantin;Parc de la Villette;;71989.0;Porte de Pantin;473687.0;Porte de Pantin - Parc de la Villette;0.0;TRAM;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01757;C01679;TRAM 3b;3B;TRAM 3b;RATP;1.0;0.0;655686.8707000017;6865613.480900001;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/39d54fc2c94b449e0465945c28663987;Porte de Pantin
48.790428593602186,2.3882351403366835;"{""coordinates"": [2.388235140336683, 48.790428593602186], ""type"": ""Point""}";1237.0;Mairie de Vitry;Mairie de Vitry;;VITRY-SUR-SEINE;70169.0;Mairie de Vitry-sur-Seine;479022.0;Mairie de Vitry-sur-Seine;0.0;TRAM;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A02371;C02317;TRAM 9;9;TRAM 9;KEOLIS;1.0;0.0;655055.9680999964;6854656.6796;;Mairie de Vitry
48.78300538457716,2.39383827034194;"{""coordinates"": [2.39383827034194, 48.78300538457716], ""type"": ""Point""}";1239.0;Constant Coquelin;Constant Coquelin;;VITRY-SUR-SEINE;70027.0;Constant Coquelin;479019.0;Constant Coquelin;0.0;TRAM;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A02371;C02317;TRAM 9;9;TRAM 9;KEOLIS;1.0;0.0;655461.2646000013;6853828.156800002;;Constant Coquelin
48.77866969648307,2.3963579030386173;"{""coordinates"": [2.396357903038617, 48.77866969648307], ""type"": ""Point""}";1240.0;Watteau - Rondenay;Watteau - Rondenay;;VITRY-SUR-SEINE;70001.0;Watteau - Rondenay;479028.0;Watteau - Rondenay;0.0;TRAM;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A02371;C02317;TRAM 9;9;TRAM 9;KEOLIS;1.0;0.0;655642.7098999992;6853344.678199999;;Watteau - Rondenay
48.772988142713245,2.3993596186120882;"{""coordinates"": [2.399359618612088, 48.772988142713245], ""type"": ""Point""}";1241.0;Trois communes;Trois communes;;VITRY-SUR-SEINE – THIAIS – CHOISY-LE-ROI;69939.0;Trois Communes;479026.0;Trois Communes;0.0;TRAM;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A02371;C02317;TRAM 9;9;TRAM 9;KEOLIS;1.0;0.0;655858.4747999981;6852711.2993;;Trois communes
48.7639148701563,2.405808944037218;"{""coordinates"": [2.405808944037218, 48.7639148701563], ""type"": ""Point""}";1243.0;Rouget de Lisle;Rouget de Lisle;;CHOISY-LE-ROI;69846.0;Rouget de Lisle;479025.0;Rouget de Lisle;0.0;TRAM;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A02371;C02317;TRAM 9;9;TRAM 9;KEOLIS;1.0;0.0;656324.8404000029;6851698.918099999;;Rouget de Lisle
48.746942401684166,2.416320894770815;"{""coordinates"": [2.416320894770815, 48.746942401684166], ""type"": ""Point""}";1247.0;Les Saules;Les Saules;;CHOISY-LE-ROI;69662.0;Les Saules;478984.0;Les Saules;0.0;TRAM;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A02371;C02317;TRAM 9;9;TRAM 9;KEOLIS;1.0;0.0;657083.5430999994;6849806.121800002;;Les Saules
48.734088161190016,2.371250376223923;"{""coordinates"": [2.371250376223923, 48.734088161190016], ""type"": ""Point""}";1157.0;Coeur d'Orly;Coeur d'Orly;;;69577.0;Coeur d'Orly;58782.0;Coeur d'Orly;0.0;TRAM;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A02134;C01774;TRAM 7;7;TRAM 7;RATP;1.0;0.0;653758.308799997;6848402.4278;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/60158a0802e6af6fdd9f1071fa876cf0;Coeur d'Orly
48.786716181312144,2.2545021520399917;"{""coordinates"": [2.254502152039992, 48.786716181312144], ""type"": ""Point""}";1166.0;Hôpital Béclère;Hôpital Béclère;;;423879.0;Hôpital Béclère;47746.0;Hôpital Béclère;0.0;TRAM;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A02149;C01794;TRAM 6;6;TRAM 6;RATP;1.0;0.0;645227.4839999974;6854328.359299999;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/7e2c2678c2250f7f2e96088e2529d697;Hôpital Béclère
48.935748041178535,2.3391083870081375;"{""coordinates"": [2.339108387008138, 48.935748041178535], ""type"": ""Point""}";1074.0;L'Ile-Saint-Denis;L'Ile-Saint-Denis;;;72319.0;L'Ile-Saint-Denis (Mairie);46331.0;L'Île Saint-Denis;0.0;TRAM;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A01191;C01389;TRAM 1;1;TRAM 1;RATP;1.0;0.0;651582.1374000013;6870844.095400002;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4;L'Ile-Saint-Denis
48.79988738225667,2.2819513201694486;"{""coordinates"": [2.281951320169449, 48.79988738225667], ""type"": ""Point""}";1163.0;Parc André Malraux;Parc André Malraux;;;70310.0;Général De Gaulle / Parc André Malraux;59179.0;Parc André Malraux;0.0;TRAM;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A02149;C01794;TRAM 6;6;TRAM 6;RATP;1.0;0.0;647257.4640000015;6855774.0984000005;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/7e2c2678c2250f7f2e96088e2529d697;Parc André Malraux
48.95667184511062,2.3431092357253793;"{""coordinates"": [2.343109235725379, 48.95667184511062], ""type"": ""Point""}";1186.0;Pablo Neruda;Pablo Neruda;;;72387.0;Pablo Néruda;59329.0;Pablo Néruda;0.0;TRAM;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A02150;C01795;TRAM 8;8;TRAM 8;RATP;1.0;0.0;651894.5951000005;6873168.3825;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/b865807abbd35de8ec5a834f5886d3de;Pablo Neruda
48.96003376302367,2.343414543882292;"{""coordinates"": [2.343414543882292, 48.96003376302367], ""type"": ""Point""}";1203.0;Villetaneuse - Université;Villetaneuse - Université;;;72396.0;Villetaneuse Université;462926.0;Villetaneuse Université;0.0;TRAM;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;A02225;C01999;TRAM 11;11;TRAM 11;SNCF;1.0;0.0;651920.0615999997;6873542.046999998;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/64d44c24623a56d07a336c8d92d1edda;Villetaneuse - Université
49.00897846002972,2.5448318979171196;"{""coordinates"": [2.54483189791712, 49.00897846002972], ""type"": ""Point""}";1002.0;Parc PR;Parc PR;;;74162.0;NC;59080.0;Parc Pr;0.0;VAL;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0;0;0;0;0;0;0;A01516;C00563;CDGVAL;CDG;CDGVAL;Transdev;1.0;0.0;666700.4738000035;6878881.172699999;;Parc PR
49.01004495912008,2.570640068890432;"{""coordinates"": [2.570640068890432, 49.01004495912008], ""type"": ""Point""}";1004.0;Parc PX;Parc PX;;;73595.0;NC;52244.0;Parc Px;0.0;VAL;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0;0;0;0;0;0;0;A01516;C00563;CDGVAL;CDG;CDGVAL;Transdev;1.0;0.0;668589.192900002;6878989.202;;Parc PX
48.84084343093397,2.5477751892994944;"{""coordinates"": [2.547775189299494, 48.84084343093397], ""type"": ""Point""}";598.0;Noisy-le-Grand-Mont d'Est;Noisy-le-Grand-Mont d'Est;;;479919.0;Noisy-le-Grand Mont d'Est;42613.0;Cimetière;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01856;C01742;RER A;A;RER A;RATP;1.0;0.0;666808.7204999998;6860183.294199999;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/2922fd9716bdb3b0487b2960b932652a;Noisy-le-Grand-Mont d'Est
48.9637554286997,2.3721031384025686;"{""coordinates"": [2.372103138402569, 48.9637554286997], ""type"": ""Point""}";643.0;Pierrefitte Stains;Pierrefitte Stains;;;72787.0;Pierrefitte - Stains;43179.0;Pierrefitte - Stains;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01842;C01728;RER D;D;RER D;SNCF;1.0;0.0;654024.0938000008;6873938.8178;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54;Pierrefitte Stains
49.04516946024728,2.3229178448475705;"{""coordinates"": [2.32291784484757, 49.04516946024728], ""type"": ""Point""}";95.0;Bouffémont-Moisselles;Bouffémont-Moisselles;;;66795.0;Bouffémont - Moisselles;47517.0;Bouffémont - Moisselles;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01849;C01737;TRAIN H;H;TRAIN H;SNCF;1.0;0.0;650500.3652999997;6883022.3169;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3544694520ec675b39cbddf7993a4b79;Bouffémont-Moisselles
48.681016615421555,2.5331306565710374;"{""coordinates"": [2.533130656571037, 48.681016615421555], ""type"": ""Point""}";105.0;Boussy-Saint-Antoine;Boussy-Saint-Antoine;;;62596.0;Boussy-Saint-Antoine;47924.0;Boussy-Saint-Antoine;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01842;C01728;RER D;D;RER D;SNCF;1.0;0.0;665628.8215999976;6842419.4146;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54;Boussy-Saint-Antoine
48.6067449516406,2.3020596942473874;"{""coordinates"": [2.302059694247387, 48.6067449516406], ""type"": ""Point""}";108.0;Brétigny;Brétigny;;;60247.0;Brétigny;43098.0;Brétigny;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01840;C01727;RER C;C;RER C;SNCF;1.0;1.0;648544.6369000003;6834288.092700001;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c;Brétigny
48.91424647337489,2.271598750389754;"{""coordinates"": [2.271598750389754, 48.91424647337489], ""type"": ""Point""}";82.0;Bois-Colombes;Bois-Colombes;;;72179.0;Bois-Colombes;51238.0;Bois-Colombes;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01852;C01739;TRAIN J;J;TRAIN J;SNCF;1.0;0.0;646614.3628999963;6868496.690400001;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/eb304b4c7df86e2202acf8e0ac539751;Bois-Colombes
48.52974691765013,2.572073661381349;"{""coordinates"": [2.572073661381349, 48.52974691765013], ""type"": ""Point""}";85.0;Boissise-le-Roi;Boissise-le-Roi;;;61943.0;Boissise-le-Roi;45763.0;Boissise-le-Roi;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01842;C01728;RER D;D;RER D;SNCF;1.0;0.0;668404.6617999971;6825586.6129;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54;Boissise-le-Roi
48.752185722565855,2.5045598383172347;"{""coordinates"": [2.504559838317235, 48.752185722565855], ""type"": ""Point""}";87.0;Boissy-Saint-Léger;Boissy-Saint-Léger;;;72881.0;Boissy-Saint-Léger;43094.0;Boissy-Saint-Léger;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;RER A;0;0;0;0;A01856;C01742;RER A;A;RER A;RATP;1.0;1.0;663575.0957999974;6850344.7531;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/2922fd9716bdb3b0487b2960b932652a;Boissy-Saint-Léger
49.09188299445478,3.062690408354958;"{""coordinates"": [3.062690408354958, 49.09188299445478], ""type"": ""Point""}";229.0;Crouy-sur-Ourcq;Crouy-sur-Ourcq;;;69435.0;Crouy-sur-Ourcq;47491.0;Crouy-sur-Ourcq;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01844;C01730;TRAIN P;P;TRAIN P;SNCF;1.0;1.0;704579.0561999977;6888007.250999998;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3216a7aca01ab7c67110982329e4a82e;Crouy-sur-Ourcq
48.95540224362085,2.093521902945918;"{""coordinates"": [2.093521902945918, 48.95540224362085], ""type"": ""Point""}";4.0;Achères-Grand-Cormier;Achères-Grand-Cormier;;;65190.0;Achères Grand Cormier;47915.0;Achères Grand Cormier;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01856;C01742;RER A;A;RER A;SNCF;1.0;0.0;633615.8945999965;6873208.144400001;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/2922fd9716bdb3b0487b2960b932652a;Achères-Grand-Cormier
48.31129627472951,2.0035250000809697;"{""coordinates"": [2.00352500008097, 48.31129627472951], ""type"": ""Point""}";18.0;Angerville;Angerville;;;59403.0;Angerville;47917.0;Angerville;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;NR;NR;GL;GL;GL;SNCF;1.0;0.0;626121.8462999985;6801685.3314;;Angerville
48.93219600413636,2.495513141228173;"{""coordinates"": [2.495513141228173, 48.93219600413636], ""type"": ""Point""}";956.0;Aulnay-sous-Bois;Aulnay-sous-Bois;;;72646.0;Aulnay-sous-Bois;43071.0;Aulnay-sous-Bois;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A02175;C01738;TRAIN K;K;TRAIN K;SNCF;1.0;1.0;663037.8691999987;6870364.551100001;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/cf0e0e961ab19271dd0a5e79cece251d;Aulnay-sous-Bois
48.79333629531526,2.322201633670121;"{""coordinates"": [2.322201633670121, 48.79333629531526], ""type"": ""Point""}";45.0;Bagneux;Bagneux;;;70210.0;Bagneux;44493.0;Bagneux;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01857;C01743;RER B;B;RER B;RATP;1.0;0.0;650207.6265999973;6855019.5845;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1;Bagneux
48.818947800016836,2.2298080037295143;"{""coordinates"": [2.229808003729514, 48.818947800016836], ""type"": ""Point""}";62.0;Bellevue;Bellevue;;;69528.0;Bellevue;43088.0;Bellevue;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01847;C01736;TRAIN N;N;TRAIN N;SNCF;1.0;0.0;643448.1911000013;6857929.425099999;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/6c2116392b125e3a2f6d9d754db243a8;Bellevue
49.09840026155663,2.361270555241057;"{""coordinates"": [2.361270555241057, 49.09840026155663], ""type"": ""Point""}";63.0;Belloy-Saint-Martin;Belloy-Saint-Martin;;;67126.0;Belloy - Saint-Martin;47524.0;Belloy - Saint-Martin;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01849;C01737;TRAIN H;H;TRAIN H;SNCF;1.0;0.0;653352.052699998;6888918.952399999;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3544694520ec675b39cbddf7993a4b79;Belloy-Saint-Martin
48.859998729517955,1.8755955903020676;"{""coordinates"": [1.875595590302068, 48.859998729517955], ""type"": ""Point""}";69.0;Beynes;Beynes;;;64338.0;Beynes;46857.0;Beynes;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01847;C01736;TRAIN N;N;TRAIN N;SNCF;1.0;0.0;617506.4096999988;6862805.564399999;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/6c2116392b125e3a2f6d9d754db243a8;Beynes
48.66948372518637,2.3326229291989953;"{""coordinates"": [2.332622929198995, 48.66948372518637], ""type"": ""Point""}";257.0;Épinay-sur-Orge;Épinay-sur-Orge;;;60915.0;Épinay-sur-Orge;43076.0;Épinay-sur-Orge;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01840;C01727;RER C;C;RER C;SNCF;1.0;0.0;650856.7941000015;6841243.2826999985;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c;Épinay-sur-Orge
48.69625274599391,2.1643782427885503;"{""coordinates"": [2.16437824278855, 48.69625274599391], ""type"": ""Point""}";118.0;Bures-sur-Yvette;Bures-sur-Yvette;;;62851.0;Bures-sur-Yvette;43103.0;Bures-sur-Yvette;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01857;C01743;RER B;B;RER B;RATP;1.0;0.0;638499.7811999992;6844337.1534;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1;Bures-sur-Yvette
49.136000563670855,2.2426777767781676;"{""coordinates"": [2.242677776778168, 49.136000563670855], ""type"": ""Point""}";138.0;Champagne-sur-Oise;Champagne-sur-Oise;;;67241.0;Champagne-sur-Oise;47590.0;Champagne-sur-Oise;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01849;C01737;TRAIN H;H;TRAIN H;SNCF;1.0;0.0;644731.2902000025;6893177.316599999;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3544694520ec675b39cbddf7993a4b79;Champagne-sur-Oise
48.979447982930175,2.2924771288072656;"{""coordinates"": [2.292477128807266, 48.979447982930175], ""type"": ""Point""}";143.0;Champ de Courses d'Enghien;Champ de Courses d'Enghien;;;65663.0;Champ de Courses d'Enghien;46477.0;Champ de Courses d'Enghien;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01849;C01737;TRAIN H;H;TRAIN H;SNCF;1.0;0.0;648209.4965000004;6875733.167800002;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3544694520ec675b39cbddf7993a4b79;Champ de Courses d'Enghien
48.95916406214211,3.026111294286066;"{""coordinates"": [3.026111294286066, 48.95916406214211], ""type"": ""Point""}";146.0;Changis-Saint-Jean;Changis-Saint-Jean;;;68980.0;Changis - Saint-Jean;47928.0;Changis - Saint-Jean;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01844;C01730;TRAIN P;P;TRAIN P;SNCF;1.0;0.0;701912.1119000018;6873245.750300001;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3216a7aca01ab7c67110982329e4a82e;Changis-Saint-Jean
49.16267057984286,1.9369286344150896;"{""coordinates"": [1.93692863441509, 49.16267057984286], ""type"": ""Point""}";157.0;Chars;Chars;;;67352.0;Chars;47930.0;Chars;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01852;C01739;TRAIN J;J;TRAIN J;SNCF;1.0;1.0;622459.0763000026;6896400.645500001;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/eb304b4c7df86e2202acf8e0ac539751;Chars
48.86182227367587,2.3470126872162136;"{""coordinates"": [2.347012687216214, 48.86182227367587], ""type"": ""Point""}";164.0;Châtelet-Les Halles;Châtelet-Les Halles;;;474151.0;Châtelet les Halles;45102.0;Châtelet les Halles;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01857;C01743;RER B;B;RER B;RATP;1.0;1.0;652093.2251000032;6862619.066799998;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1;Châtelet-Les Halles
48.88521121728771,2.155903471896522;"{""coordinates"": [2.155903471896522, 48.88521121728771], ""type"": ""Point""}";172.0;Châtou-Croissy;Châtou-Croissy;;;64483.0;Châtou - Croissy;53783.0;Châtou - Croissy;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01856;C01742;RER A;A;RER A;RATP;1.0;0.0;638100.6669000015;6865352.604899999;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/2922fd9716bdb3b0487b2960b932652a;Châtou-Croissy
48.799728824423035,2.1836841098542354;"{""coordinates"": [2.183684109854235, 48.799728824423035], ""type"": ""Point""}";177.0;Chaville-Vélizy;Chaville-Vélizy;;;69487.0;Chaville - Vélizy;47883.0;Chaville - Vélizy;0.0;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A01840;C01727;RER C;C;RER C;SNCF;1.0;0.0;640039.5421999991;6855826.597600002;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c;Chaville-Vélizy
48.89763744699634,2.2974199481466626;"{""coordinates"": [2.297419948146663, 48.89763744699634], ""type"": ""Point""}";191.0;Clichy-Levallois;Clichy-Levallois;;;72073.0;Clichy - Levallois;43112.0;Clichy - Levallois;0.0;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;A02176;C01740;TRAIN L;L;TRAIN L;SNCF;1.0;0.0;648490.3539000005;6866632.691799998;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/954a47388dc356e3473289e5f47d0270;Clichy-Levallois
